participant_id|session_id|session_uuid|study_id|wave|pack_id|launcher_file|pack_resource_checksum|start_date|start_time|start_timestamp|end_date|end_time|end_timestamp|exit_status|exit_status_detail|exit_screen|build_date|application_version|android_version|os|os_version|device_id|device_manufacturer|device_model|launch_type|beep_file|beep_time_target|beep_time_actual|pack_screen_trail|activation_now|where_now|who_now|branch_response|select_yes_reason|demo_symbolsearch_run_uuid|demo_symbolsearch_type|select_no_reason|participant_start_date|participant_end_date|participant_groups|memory|activity_now|interact_mode|interact_quality|stressful_event|stressful_feeling|happy_feeling|lonely_feeling|relaxed_feeling|fatigue_feeling|thought_control|concentration|dotmemory_run_uuid|dotmemory_type|colorshapes_run_uuid|colorshapes_type|symbolsearch_run_uuid|symbolsearch_type|distract_now|other_desc|other_desc#time|survey_intro_timemark#starttime|survey_intro_timemark#endtime|where_now_timemark#starttime|where_now_timemark#endtime|who_now_timemark#starttime|who_now_timemark#endtime|activity_now_timemark#starttime|activity_now_timemark#endtime|other_desc_timemark#starttime|other_desc_timemark#endtime|interact_mode_timemark#starttime|interact_mode_timemark#endtime|interact_quality_timemark#starttime|interact_quality_timemark#endtime|stressful_event_timemark#starttime|stressful_event_timemark#endtime|stressful_feeling_timemark#starttime|stressful_feeling_timemark#endtime|happy_feeling_timemark#starttime|happy_feeling_timemark#endtime|lonely_feeling_timemark#starttime|lonely_feeling_timemark#endtime|relaxed_feeling_timemark#starttime|relaxed_feeling_timemark#endtime|fatigue_feeling_timemark#starttime|fatigue_feeling_timemark#endtime|thought_control_timemark#starttime|thought_control_timemark#endtime|concentration_timemark#starttime|concentration_timemark#endtime|surveyclosing_timemark#starttime|surveyclosing_timemark#endtime|distract_timemark#starttime|distract_timemark#endtime|beep_thank_you_timemark#starttime|beep_thank_you_timemark#endtime|dotmemory_instruction_pack.screen0_timemark#starttime|dotmemory_instruction_pack.screen0_timemark#endtime|dotmemory_instruction_pack.screen1_timemark#starttime|dotmemory_instruction_pack.screen1_timemark#endtime|dotmemory_instruction_pack.screen2_timemark#starttime|dotmemory_instruction_pack.screen2_timemark#endtime|dotmemory_instruction_pack.screen3_timemark#starttime|dotmemory_instruction_pack.screen3_timemark#endtime|dotmemory_instruction_pack.screen4_timemark#starttime|dotmemory_instruction_pack.screen4_timemark#endtime|colorshapes_instruction_pack.screen0_timemark#starttime|colorshapes_instruction_pack.screen0_timemark#endtime|colorshapes_instruction_pack.screen1_timemark#starttime|colorshapes_instruction_pack.screen1_timemark#endtime|colorshapes_instruction_pack.screen2_timemark#starttime|colorshapes_instruction_pack.screen2_timemark#endtime|colorshapes_instruction_pack.screen3_timemark#starttime|colorshapes_instruction_pack.screen3_timemark#endtime|colorshapes_instruction_pack.screen4_timemark#starttime|colorshapes_instruction_pack.screen4_timemark#endtime|symbolsearch_instruction_pack.screen0_timemark#starttime|symbolsearch_instruction_pack.screen0_timemark#endtime|symbolsearch_instruction_pack.screen1_timemark#starttime|symbolsearch_instruction_pack.screen1_timemark#endtime|symbolsearch_instruction_pack.screen2_timemark#starttime|symbolsearch_instruction_pack.screen2_timemark#endtime|symbolsearch_instruction_pack.screen3_timemark#starttime|symbolsearch_instruction_pack.screen3_timemark#endtime|symbolsearch_instruction_pack.screen4_timemark#starttime|symbolsearch_instruction_pack.screen4_timemark#endtime|interaction_now_timemark#starttime|interaction_now|interaction_now_timemark#endtime|interaction_quality_timemark#starttime|interaction_quality|interaction_quality_timemark#endtime|mood_valence_timemark#starttime|mood_valence|mood_valence_timemark#endtime|awake_feeling_timemark#starttime|awake_feeling|awake_feeling_timemark#endtime|mental_sharp_timemark#starttime|mental_sharp|mental_sharp_timemark#endtime|subjective_age_timemark#starttime|subjective_age|subjective_age_timemark#endtime|distract_what_timemark#starttime|distract_what|distract_what_timemark#endtime|distract_slider_timemark#starttime|distract_slider|distract_slider_timemark#endtime|game_performance_timemark#starttime|game_performance|game_performance_timemark#endtime|no_interact_why_timemark#starttime|no_interact_why|no_interact_why_timemark#endtime|want_interact_timemark#starttime|want_interact|want_interact_timemark#endtime|interaction_type_timemark#starttime|interaction_type|interaction_type_timemark#endtime
9999|1|e0c81d64-5f3f-4a1b-9ac7-d448db15a40e|usc_demo|0|demo_survey|usc_demo_launcher.xml|{"/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/usc_demo_launcher.xml":"bb5e9d5b38ef2fd1800dde73e53e22b9","/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/beepschedules/schedule_test_beep.xml":"a883dacf4b0fa61182bb43d83d6a08e7"}|2020/11/23|21:06:42|2020-11-24T03:06:42Z|2020/11/23|21:10:21|2020-11-24T03:10:21Z|MINIMIZE/FORCE_CLOSE|NA|colorshapes_cogtask_screen|11/11/20 4:03 PM|1.3.1|6.0|android|6.0|61a3cb2dd1e8cf26|motorola|MotoG3|NORMAL_LAUNCH|beepschedules/schedule_test_beep.xml|NOT SET|NOT SET|survey_intro:21:06:42:653>where_now:21:06:51:877>who_now:21:06:55:176>activity_now:21:06:58:835>interact_mode:21:07:17:046>interact_quality:21:07:25:387>stressful_event:21:07:32:049>stressful_feeling:21:07:41:576>happy_feeling:21:07:47:630>lonely_feeling:21:07:51:317>relaxed_feeling:21:07:57:001>fatigue_feeling:21:08:02:733>thought_control:21:08:07:764>concentration:21:08:19:595>surveyclosing:21:08:24:852>dotmemory_instruction_pack.screen0:21:08:28:696>dotmemory_instruction_pack.screen1:21:08:30:722>dotmemory_instruction_pack.screen2:21:08:34:055>dotmemory_instruction_pack.screen3:21:08:35:806>dotmemory_instruction_pack.screen4:21:08:36:936>dotmemory_cogtask_screen:21:08:37:733>colorshapes_instruction_pack.screen0:21:09:13:972>colorshapes_instruction_pack.screen1:21:09:15:645>colorshapes_instruction_pack.screen2:21:09:16:542>colorshapes_instruction_pack.screen3:21:09:17:400>colorshapes_instruction_pack.screen4:21:09:18:152>colorshapes_cogtask_screen:21:09:18:936>minimized:21:10:21:703|.|Your home|Spouse/Partner|.|.|.|.|.|2020/01/01|2020/12/30||.|Interacting with others (in person, phone, texting, video)|Talking in person/face-to-face|80|No|38|26|13|55|77|95|82|0544efd3-d274-4c59-b8a8-ba5c1cc71330|script_dotmemory|93f72905-524e-46d3-ada4-d2bf43f26359|script_memorybinding|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.
9999|1|e0c81d64-5f3f-4a1b-9ac7-d448db15a40e|usc_demo|0|demo_survey|usc_demo_launcher.xml|{"/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/usc_demo_launcher.xml":"bb5e9d5b38ef2fd1800dde73e53e22b9","/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/beepschedules/schedule_test_beep.xml":"a883dacf4b0fa61182bb43d83d6a08e7"}|2020/11/23|21:06:42|2020-11-24T03:06:42Z|2020/11/23|21:39:28|2020-11-24T03:39:28Z|TIMED_OUT|NA|colorshapes_cogtask_screen|11/11/20 4:03 PM|1.3.1|6.0|android|6.0|61a3cb2dd1e8cf26|motorola|MotoG3|NORMAL_LAUNCH|beepschedules/schedule_test_beep.xml|NOT SET|NOT SET|survey_intro:21:06:42:653>where_now:21:06:51:877>who_now:21:06:55:176>activity_now:21:06:58:835>interact_mode:21:07:17:046>interact_quality:21:07:25:387>stressful_event:21:07:32:049>stressful_feeling:21:07:41:576>happy_feeling:21:07:47:630>lonely_feeling:21:07:51:317>relaxed_feeling:21:07:57:001>fatigue_feeling:21:08:02:733>thought_control:21:08:07:764>concentration:21:08:19:595>surveyclosing:21:08:24:852>dotmemory_instruction_pack.screen0:21:08:28:696>dotmemory_instruction_pack.screen1:21:08:30:722>dotmemory_instruction_pack.screen2:21:08:34:055>dotmemory_instruction_pack.screen3:21:08:35:806>dotmemory_instruction_pack.screen4:21:08:36:936>dotmemory_cogtask_screen:21:08:37:733>colorshapes_instruction_pack.screen0:21:09:13:972>colorshapes_instruction_pack.screen1:21:09:15:645>colorshapes_instruction_pack.screen2:21:09:16:542>colorshapes_instruction_pack.screen3:21:09:17:400>colorshapes_instruction_pack.screen4:21:09:18:152>colorshapes_cogtask_screen:21:09:18:936>minimized:21:10:21:703|.|Your home|Spouse/Partner|.|.|.|.|.|2020/01/01|2020/12/30||.|Interacting with others (in person, phone, texting, video)|Talking in person/face-to-face|80|No|38|26|13|55|77|95|82|0544efd3-d274-4c59-b8a8-ba5c1cc71330|script_dotmemory|93f72905-524e-46d3-ada4-d2bf43f26359|script_memorybinding|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.
9999|31|6138ac33-f239-437a-80f5-99dd9e8d6de6|usc_demo|0|demo_survey|usc_demo_launcher.xml|{"/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/usc_demo_launcher.xml":"bb5e9d5b38ef2fd1800dde73e53e22b9","/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/beepschedules/schedule_test_beep.xml":"a883dacf4b0fa61182bb43d83d6a08e7"}|2020/11/24|15:42:33|2020-11-24T20:42:33Z|2020/11/24|15:46:37|2020-11-24T20:46:37Z|NORMAL|NA|beep_thank_you|11/11/20 5:03 PM|1.3.1|10|android|10|ff804540f3fee82c|samsung|SM-N976V|NORMAL_LAUNCH|beepschedules/schedule_test_beep.xml|NOT SET|NOT SET|survey_intro:15:42:33:123>where_now:15:42:34:791>who_now:15:42:37:741>activity_now:15:42:39:962>stressful_event:15:42:43:723>stressful_feeling:15:42:48:323>happy_feeling:15:42:51:203>lonely_feeling:15:42:55:367>relaxed_feeling:15:44:32:897>fatigue_feeling:15:44:34:895>thought_control:15:44:37:658>concentration:15:44:40:330>surveyclosing:15:44:44:169>dotmemory_instruction_pack.screen0:15:44:45:001>dotmemory_instruction_pack.screen1:15:44:45:873>dotmemory_instruction_pack.screen2:15:44:46:599>dotmemory_instruction_pack.screen3:15:44:47:319>dotmemory_instruction_pack.screen4:15:44:47:978>dotmemory_cogtask_screen:15:44:48:674>colorshapes_instruction_pack.screen0:15:45:28:661>colorshapes_instruction_pack.screen1:15:45:29:794>colorshapes_instruction_pack.screen2:15:45:30:309>colorshapes_instruction_pack.screen3:15:45:30:956>colorshapes_instruction_pack.screen4:15:45:31:793>colorshapes_cogtask_screen:15:45:32:547>symbolsearch_instruction_pack.screen0:15:46:09:627>symbolsearch_instruction_pack.screen1:15:46:11:019>symbolsearch_instruction_pack.screen2:15:46:11:745>symbolsearch_instruction_pack.screen3:15:46:12:455>symbolsearch_instruction_pack.screen4:15:46:13:201>symbolsearch_cogtask_screen:15:46:14:027>distract:15:46:33:337>beep_thank_you:15:46:36:762|.|Your home|Nobody|.|.|.|.|.|2020/01/01|2020/12/30||.|Work for pay |.|.|Yes|70|25|5|10|7|100|49|fa9994e3-3999-4d5a-a156-fca3e0327fbc|script_dotmemory|969a60cc-cdb3-44f6-bc08-b622e5047418|script_memorybinding|43057e40-fe6e-43ec-969f-b912ca9e58c8|script_symbolsearch|No|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.
9999|2|bc843c22-551a-4887-83ff-3ff57630e7e1|usc_demo|0|demo_survey|usc_demo_launcher.xml|{"/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/usc_demo_launcher.xml":"bb5e9d5b38ef2fd1800dde73e53e22b9","/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/beepschedules/schedule_test_beep.xml":"a883dacf4b0fa61182bb43d83d6a08e7"}|2020/11/30|11:31:44|2020-11-30T17:31:44Z|2020/11/30|11:34:55|2020-11-30T17:34:55Z|NORMAL|NA|beep_thank_you|11/11/20 4:03 PM|1.3.1|6.0|android|6.0|61a3cb2dd1e8cf26|motorola|MotoG3|NORMAL_LAUNCH|beepschedules/schedule_test_beep.xml|NOT SET|NOT SET|survey_intro:11:31:44:865>where_now:11:31:51:063>who_now:11:31:53:775>activity_now:11:31:56:643>stressful_event:11:32:12:680>stressful_feeling:11:32:18:730>happy_feeling:11:32:23:783>lonely_feeling:11:32:27:016>relaxed_feeling:11:32:28:943>fatigue_feeling:11:32:30:355>thought_control:11:32:32:099>concentration:11:32:36:917>surveyclosing:11:32:39:257>dotmemory_instruction_pack.screen0:11:32:40:932>dotmemory_instruction_pack.screen1:11:32:42:566>dotmemory_instruction_pack.screen2:11:32:45:594>dotmemory_instruction_pack.screen3:11:32:46:490>dotmemory_instruction_pack.screen4:11:32:47:519>dotmemory_cogtask_screen:11:32:48:514>colorshapes_instruction_pack.screen0:11:33:25:860>colorshapes_instruction_pack.screen1:11:33:27:809>colorshapes_instruction_pack.screen2:11:33:28:645>colorshapes_instruction_pack.screen3:11:33:29:482>colorshapes_instruction_pack.screen4:11:33:30:161>colorshapes_cogtask_screen:11:33:30:868>symbolsearch_instruction_pack.screen0:11:34:16:706>symbolsearch_instruction_pack.screen1:11:34:18:190>symbolsearch_instruction_pack.screen2:11:34:19:515>symbolsearch_instruction_pack.screen3:11:34:20:244>symbolsearch_instruction_pack.screen4:11:34:20:939>symbolsearch_cogtask_screen:11:34:21:814>distract:11:34:49:258>beep_thank_you:11:34:53:708|.|Your home|Spouse/Partner|.|.|.|.|.|2020/01/01|2020/12/30||.|Mental activity (e.g. reading, puzzles)|.|.|No|15|21|21|39|21|34|25|c40b465d-be7f-42fb-92b8-6c8511cd08db|script_dotmemory|e41c3c9f-713b-4492-951b-0c6c0816364e|script_memorybinding|6fba39d8-c89d-40e7-a404-9b1667c6e3c6|script_symbolsearch|No|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.
9999|3|4245cd88-68ad-4f49-957f-8593e00d49d8|usc_demo|0|demo_survey|usc_demo_launcher.xml|{"/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/usc_demo_launcher.xml":"bb5e9d5b38ef2fd1800dde73e53e22b9","/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/beepschedules/schedule_test_beep.xml":"a883dacf4b0fa61182bb43d83d6a08e7"}|2020/11/30|11:41:45|2020-11-30T17:41:45Z|2020/11/30|11:42:26|2020-11-30T17:42:26Z|MINIMIZE/FORCE_CLOSE|NA|activity_now|11/11/20 4:03 PM|1.3.1|6.0|android|6.0|61a3cb2dd1e8cf26|motorola|MotoG3|NORMAL_LAUNCH|beepschedules/schedule_test_beep.xml|NOT SET|NOT SET|survey_intro:11:41:45:905>where_now:11:41:47:457>who_now:11:41:51:660>activity_now:11:41:54:181>minimized:11:42:26:706|.|NONE_CHECKED|Acquaintance(s)|.|.|.|.|.|2020/01/01|2020/12/30||.|NONE_CHECKED|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.
9999|3|4245cd88-68ad-4f49-957f-8593e00d49d8|usc_demo|0|demo_survey|usc_demo_launcher.xml|{"/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/usc_demo_launcher.xml":"bb5e9d5b38ef2fd1800dde73e53e22b9","/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/beepschedules/schedule_test_beep.xml":"a883dacf4b0fa61182bb43d83d6a08e7"}|2020/11/30|11:41:45|2020-11-30T17:41:45Z|2020/11/30|11:43:31|2020-11-30T17:43:31Z|MINIMIZE/FORCE_CLOSE|NA|surveyclosing|11/11/20 4:03 PM|1.3.1|6.0|android|6.0|61a3cb2dd1e8cf26|motorola|MotoG3|NORMAL_LAUNCH|beepschedules/schedule_test_beep.xml|NOT SET|NOT SET|survey_intro:11:41:45:905>where_now:11:41:47:457>who_now:11:41:51:660>activity_now:11:41:54:181>minimized:11:42:26:706>resumed:11:42:28:568>stressful_event:11:43:12:328>stressful_feeling:11:43:15:574>happy_feeling:11:43:18:182>lonely_feeling:11:43:19:388>relaxed_feeling:11:43:21:380>fatigue_feeling:11:43:23:149>thought_control:11:43:24:409>concentration:11:43:25:509>surveyclosing:11:43:26:583>minimized:11:43:31:547|.|NONE_CHECKED|Acquaintance(s)|.|.|.|.|.|2020/01/01|2020/12/30||.|NONE_CHECKED|.|.|No|59|71|NO_VALUE|NO_VALUE|57|56|60|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.
9999|3|4245cd88-68ad-4f49-957f-8593e00d49d8|usc_demo|0|demo_survey|usc_demo_launcher.xml|{"/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/usc_demo_launcher.xml":"bb5e9d5b38ef2fd1800dde73e53e22b9","/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/beepschedules/schedule_test_beep.xml":"a883dacf4b0fa61182bb43d83d6a08e7"}|2020/11/30|11:41:45|2020-11-30T17:41:45Z|2020/11/30|11:43:38|2020-11-30T17:43:38Z|MINIMIZE/FORCE_CLOSE|NA|surveyclosing|11/11/20 4:03 PM|1.3.1|6.0|android|6.0|61a3cb2dd1e8cf26|motorola|MotoG3|NORMAL_LAUNCH|beepschedules/schedule_test_beep.xml|NOT SET|NOT SET|survey_intro:11:41:45:905>where_now:11:41:47:457>who_now:11:41:51:660>activity_now:11:41:54:181>minimized:11:42:26:706>resumed:11:42:28:568>stressful_event:11:43:12:328>stressful_feeling:11:43:15:574>happy_feeling:11:43:18:182>lonely_feeling:11:43:19:388>relaxed_feeling:11:43:21:380>fatigue_feeling:11:43:23:149>thought_control:11:43:24:409>concentration:11:43:25:509>surveyclosing:11:43:26:583>minimized:11:43:31:547>resumed:11:43:35:462>minimized:11:43:38:685|.|NONE_CHECKED|Acquaintance(s)|.|.|.|.|.|2020/01/01|2020/12/30||.|NONE_CHECKED|.|.|No|59|71|NO_VALUE|NO_VALUE|57|56|60|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.
9999|3|4245cd88-68ad-4f49-957f-8593e00d49d8|usc_demo|0|demo_survey|usc_demo_launcher.xml|{"/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/usc_demo_launcher.xml":"bb5e9d5b38ef2fd1800dde73e53e22b9","/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/beepschedules/schedule_test_beep.xml":"a883dacf4b0fa61182bb43d83d6a08e7"}|2020/11/30|11:41:45|2020-11-30T17:41:45Z|2020/11/30|11:45:38|2020-11-30T17:45:38Z|NORMAL|NA|beep_thank_you|11/11/20 4:03 PM|1.3.1|6.0|android|6.0|61a3cb2dd1e8cf26|motorola|MotoG3|NORMAL_LAUNCH|beepschedules/schedule_test_beep.xml|NOT SET|NOT SET|survey_intro:11:41:45:905>where_now:11:41:47:457>who_now:11:41:51:660>activity_now:11:41:54:181>minimized:11:42:26:706>resumed:11:42:28:568>stressful_event:11:43:12:328>stressful_feeling:11:43:15:574>happy_feeling:11:43:18:182>lonely_feeling:11:43:19:388>relaxed_feeling:11:43:21:380>fatigue_feeling:11:43:23:149>thought_control:11:43:24:409>concentration:11:43:25:509>surveyclosing:11:43:26:583>minimized:11:43:31:547>resumed:11:43:35:462>minimized:11:43:38:685>resumed:11:43:39:981>dotmemory_instruction_pack.screen0:11:43:40:768>dotmemory_instruction_pack.screen1:11:43:41:631>dotmemory_instruction_pack.screen2:11:43:42:482>dotmemory_instruction_pack.screen3:11:43:43:310>dotmemory_instruction_pack.screen4:11:43:43:997>dotmemory_cogtask_screen:11:43:44:740>colorshapes_instruction_pack.screen0:11:44:20:047>colorshapes_instruction_pack.screen1:11:44:21:486>colorshapes_instruction_pack.screen2:11:44:22:288>colorshapes_instruction_pack.screen3:11:44:23:031>colorshapes_instruction_pack.screen4:11:44:23:670>colorshapes_cogtask_screen:11:44:24:195>symbolsearch_instruction_pack.screen0:11:45:07:935>symbolsearch_instruction_pack.screen1:11:45:10:087>symbolsearch_instruction_pack.screen2:11:45:10:955>symbolsearch_instruction_pack.screen3:11:45:11:776>symbolsearch_instruction_pack.screen4:11:45:12:404>symbolsearch_cogtask_screen:11:45:13:023>distract:11:45:23:725>beep_thank_you:11:45:25:995|.|NONE_CHECKED|Acquaintance(s)|.|.|.|.|.|2020/01/01|2020/12/30||.|NONE_CHECKED|.|.|No|59|71|NO_VALUE|NO_VALUE|57|56|60|3f6211fe-5d16-4352-8a50-b940c53e518b|script_dotmemory|51c6a6db-248b-4921-bb8f-cf06fbe6af8a|script_memorybinding|bd6171d9-ee97-4752-bb40-b6a05bd9094a|script_symbolsearch|No|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.
9999|4|064a844b-da4a-4f0d-9d55-6a6c6ec39cf9|usc_demo|0|demo_survey|usc_demo_launcher.xml|{"/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/usc_demo_launcher.xml":"bb5e9d5b38ef2fd1800dde73e53e22b9","/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/beepschedules/schedule_test_beep.xml":"a883dacf4b0fa61182bb43d83d6a08e7"}|2020/11/30|11:49:02|2020-11-30T17:49:02Z|2020/11/30|12:19:32|2020-11-30T18:19:32Z|TIMED_OUT|NA|surveyclosing|11/11/20 4:03 PM|1.3.1|6.0|android|6.0|61a3cb2dd1e8cf26|motorola|MotoG3|NORMAL_LAUNCH|beepschedules/schedule_test_beep.xml|NOT SET|NOT SET|survey_intro:11:49:02:443>where_now:11:49:04:414>who_now:11:49:08:018>activity_now:11:49:12:143>stressful_event:11:49:16:850>stressful_feeling:11:49:22:059>happy_feeling:11:49:24:656>lonely_feeling:11:49:26:355>relaxed_feeling:11:49:27:596>fatigue_feeling:11:49:28:766>thought_control:11:49:30:068>concentration:11:49:31:192>surveyclosing:11:49:32:296|.|Your home|Spouse/Partner+Your child(ren)/grandchild(ren)|.|.|.|.|.|2020/01/01|2020/12/30||.|Interacting with others (in person, phone, texting, video)+Physical activity/Exercise|.|.|No|66|60|66|58|27|60|61|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.
9999|3|5dcf6d0e-f1c6-4a9b-8ced-2f5e1005a7f4|usc_demo|0|demo_survey|usc_demo_launcher.xml|{"/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/usc_demo_launcher.xml":"bb5e9d5b38ef2fd1800dde73e53e22b9","/data/user/0/edu.psu.m2c2_run_1_3/files/dolphin/beepschedules/schedule_test_beep.xml":"a883dacf4b0fa61182bb43d83d6a08e7"}|2020/11/30|14:44:14|2020-11-30T19:44:14Z|2020/11/30|14:44:35|2020-11-30T19:44:35Z|MINIMIZE/FORCE_CLOSE|NA|interact_quality|11/11/20 5:03 pm|1.3.1|10|android|10|78c363f2d0e58109|samsung|SM-G9700|NORMAL_LAUNCH|beepschedules/schedule_test_beep.xml|NOT SET|NOT SET|survey_intro:14:44:14:444>where_now:14:44:15:584>who_now:14:44:18:100>activity_now:14:44:19:752>interact_mode:14:44:25:524>interact_quality:14:44:29:014>stressful_event:14:44:32:844>interact_quality:14:44:33:965>minimized:14:44:35:045|.|Other person's home|Your child(ren)/grandchild(ren)|.|.|.|.|.|2020/01/01|2020/12/30||.|Interacting with others (in person, phone, texting, video)|Talking in person/face-to-face|NO_VALUE|NONE_CHECKED|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.|.
