wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,trialset_id,script_checksum,zipfile,item,block_trial_num,cogtask_resource_checksum,is_script,trial_uuid,experiment_run_type,mem_free_perc,choice,cogtask_display_name,mem_free_total,os,cogtask_error,cogtask_type,phase,filename,trial_num,block_num,cogtask_run_uuid,time_stamp,cogtask_cps,cogtask_name,cogtask_script,judgement_RT,block_id,use_phase,cogtask_all_params_checksum,cogtask_fps,cogtask_trial_params,target_price,distractor_price,choiceRT
95f8e161-c6fb-4f65-92e3-64eb07098797,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 19:12:19,2022-01-18 19:12:16,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,sandwich,0,{:-1},true,191a23af-f4c9-494a-b44a-93242cf30ebb,full,NA,9.53,Shopping List,NA,android,,script,2,fixed_list1_2020_10_28_22_47_26.csv,15,1,1adbc8c5-084c-4c6c-954d-7f68c7a48e43,2022/01/18 19:11:42,59.479553903345725,Shopping List,shoppinglist,NA,1,0,d06be1383155410ed15ff72b1141b4c0,60.010621348911314,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list1_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:14}",1.29,9.53,814
95f8e161-c6fb-4f65-92e3-64eb07098797,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 19:12:19,2022-01-18 19:12:16,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,trash bags,0,{:-1},true,3b577c2e-3bd7-4d04-bed5-e7b025c8c607,full,NA,5.81,Shopping List,NA,android,,script,2,fixed_list1_2020_10_28_22_47_26.csv,16,1,1adbc8c5-084c-4c6c-954d-7f68c7a48e43,2022/01/18 19:11:44,59.44900918318028,Shopping List,shoppinglist,NA,1,0,d06be1383155410ed15ff72b1141b4c0,59.93233446109232,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list1_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:15}",9.56,5.81,999
95f8e161-c6fb-4f65-92e3-64eb07098797,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 19:12:19,2022-01-18 19:12:16,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,cucumber,0,{:-1},true,184d8e6a-ed16-4216-8f89-212824579dfc,full,NA,2.59,Shopping List,NA,android,,script,2,fixed_list1_2020_10_28_22_47_26.csv,17,1,1adbc8c5-084c-4c6c-954d-7f68c7a48e43,2022/01/18 19:11:46,59.541984732824424,Shopping List,shoppinglist,NA,1,0,d06be1383155410ed15ff72b1141b4c0,60.050890585241724,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list1_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:16}",2.59,8.41,896
95f8e161-c6fb-4f65-92e3-64eb07098797,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 19:12:19,2022-01-18 19:12:16,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,salsa,0,{:-1},true,9a53750e-b0d2-438b-bd4d-e3d27d0fb2f5,full,NA,8.74,Shopping List,NA,android,,script,2,fixed_list1_2020_10_28_22_47_26.csv,18,1,1adbc8c5-084c-4c6c-954d-7f68c7a48e43,2022/01/18 19:11:47,59.438635112823334,Shopping List,shoppinglist,NA,1,0,d06be1383155410ed15ff72b1141b4c0,59.438635112823334,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list1_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:17}",8.74,4.61,751
95f8e161-c6fb-4f65-92e3-64eb07098797,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 19:12:19,2022-01-18 19:12:16,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,aspirin,0,{:-1},true,223d91ed-13c1-4f66-b3c2-b630ef8ccfa5,full,NA,1.37,Shopping List,NA,android,,script,2,fixed_list1_2020_10_28_22_47_26.csv,19,1,1adbc8c5-084c-4c6c-954d-7f68c7a48e43,2022/01/18 19:11:49,59.25507900677201,Shopping List,shoppinglist,NA,1,0,d06be1383155410ed15ff72b1141b4c0,59.28853754940712,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list1_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:18}",6.35,1.37,699
95f8e161-c6fb-4f65-92e3-64eb07098797,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 19:12:19,2022-01-18 19:12:16,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,aluminum foil,0,{:-1},true,0487a942-e51e-4d0f-95df-a58f75dfed93,full,NA,5.97,Shopping List,NA,android,,script,2,fixed_list1_2020_10_28_22_47_26.csv,20,1,1adbc8c5-084c-4c6c-954d-7f68c7a48e43,2022/01/18 19:11:51,58.7915078933043,Shopping List,shoppinglist,NA,1,0,d06be1383155410ed15ff72b1141b4c0,59.33587370713119,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list1_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:19}",9.52,5.97,765
802abb23-b1e1-437a-957f-7f5111fb5e5e,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 12:29:36,2022-01-18 12:29:33,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,pencils,0,{:-1},true,bc9f0026-784c-479d-a366-b11f2bcf7498,full,NA,no,Shopping List,NA,android,,script,1,fixed_list2_2020_10_28_22_47_26.csv,1,1,1d3148a1-0007-48c5-be40-8708e0504cdd,2022/01/18 12:28:43,59.966685174902835,Shopping List,shoppinglist,505,1,0,d06be1383155410ed15ff72b1141b4c0,60.0,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list2_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:0}",7.18,NA,NA
802abb23-b1e1-437a-957f-7f5111fb5e5e,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 12:29:36,2022-01-18 12:29:33,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,celery,0,{:-1},true,008a2f68-8724-43c1-9052-0dacc490cc5c,full,NA,yes,Shopping List,NA,android,,script,1,fixed_list2_2020_10_28_22_47_26.csv,2,1,1d3148a1-0007-48c5-be40-8708e0504cdd,2022/01/18 12:28:46,59.34150076569678,Shopping List,shoppinglist,1315,1,0,d06be1383155410ed15ff72b1141b4c0,59.724349157733535,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list2_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:1}",1.95,NA,NA
802abb23-b1e1-437a-957f-7f5111fb5e5e,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 12:29:36,2022-01-18 12:29:33,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,paper towels,0,{:-1},true,d155c182-7081-4e32-9b22-b3327b82b7df,full,NA,no,Shopping List,NA,android,,script,1,fixed_list2_2020_10_28_22_47_26.csv,3,1,1d3148a1-0007-48c5-be40-8708e0504cdd,2022/01/18 12:28:48,59.53827460510328,Shopping List,shoppinglist,332,1,0,d06be1383155410ed15ff72b1141b4c0,60.14580801944107,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list2_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:2}",6.87,NA,NA
802abb23-b1e1-437a-957f-7f5111fb5e5e,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 12:29:36,2022-01-18 12:29:33,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,lotion,0,{:-1},true,f7d64142-c460-45f2-b74a-b6f78f1f8e3d,full,NA,no,Shopping List,NA,android,,script,1,fixed_list2_2020_10_28_22_47_26.csv,4,1,1d3148a1-0007-48c5-be40-8708e0504cdd,2022/01/18 12:28:49,59.40594059405941,Shopping List,shoppinglist,5,1,0,d06be1383155410ed15ff72b1141b4c0,60.16755521706017,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list2_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:3}",9.21,NA,NA
802abb23-b1e1-437a-957f-7f5111fb5e5e,shoppinglist,idol-pp00v,SM-G970U,11,2022-01-18 12:29:36,2022-01-18 12:29:33,[,TRUE,1,"{GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,GColor.js:3f152bebb4545bcef5d255a594dc52e2,shoppinglist.js:4e098ecf17d568a1e9eff2f2a16833f5,Entity.js:c946612f44aee711daf56d2e00ab0b20,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,KAlpha.js:fdac535470841697614a578b451f6d35,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,GBox.js:9c44756dbeb2733973b0bc3ec7784187,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,ZipReader.js:c32b070eee4998f1adb1f0fedd3f2855,KFile.js:5875df58116ef3e3aca293afdc753ec9,KReader.js:6f4af1a4d2c591c04ca627ba69359bcd,KWriter.js:99db3ce49718bf32dc2063252e2cdc25,shoppinglist_tools.js:146e4ef708dff75052eb2d3c235c1687,shoppinglist.json:9ecf06092f50f4e7076c0e26ca85745a,GameRunner.js:3b9eb2c089c515d04038c8908c65a664,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,GameParams.js:490f208599f26a512a0603d6feb03909}",shoppinglist_fixed.zip,spinach,0,{:-1},true,f3020804-a522-43a0-93c7-2e02c9417861,full,NA,yes,Shopping List,NA,android,,script,1,fixed_list2_2020_10_28_22_47_26.csv,5,1,1d3148a1-0007-48c5-be40-8708e0504cdd,2022/01/18 12:28:50,59.53991880920162,Shopping List,shoppinglist,165,1,0,d06be1383155410ed15ff72b1141b4c0,60.216508795669824,"{zipfile:shoppinglist_fixed.zip,trialnum:20,script:shoppinglist,usefile:fixed_list2_2020_10_28_22_47_26.csv,usedrandomfile:true,raw_trial_id:4}",6.45,NA,NA
