wearit_uuid,m2c2_cogtask,participant_id,device_model,device_os,survey_date_submitted,survey_date_completed,first_char,format_valid,trialset_id,script_checksum,user_response,block_trial_num,cogtask_resource_checksum,response_time_OLD,is_script,trial_type,trial_num,mem_free_perc,cogtask_display_name,trial_uuid,os,mem_free_total,cogtask_error,block_num,response_time,cogtask_type,cogtask_run_uuid,time_stamp,cogtask_cps,cogtask_script,cogtask_name,block_id,cogtask_trial_params,correct_response,cogtask_fps,cogtask_all_params_checksum
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},267,true,NORMAL,1,NA,Symbol Search,5c4b0344-24d5-47d4-8572-f706d274bd48,ios,NA,,1,254,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:06,59.70149253731343,symbolsearch,Symbol Search,1,"{lureperc:25,leftcorrectperc:50,leftcorrect:0,questiontextdisplaystyle:2,lure:0,startdelay:1000,matchpairstop:3,script:symbolsearch,trialnum:14,feedback:0,trialtype:5}",0,59.70149253731343,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},566,true,NORMAL,2,NA,Symbol Search,b2f14adb-2834-406d-a4bc-6a6bf38f637f,ios,NA,,1,551,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:08,59.89110707803992,symbolsearch,Symbol Search,1,"{matchpairstop:3,questiontextdisplaystyle:2,trialtype:5,lureperc:25,script:symbolsearch,leftcorrect:1,leftcorrectperc:50,feedback:0,trialnum:14,lure:0,startdelay:1000}",1,59.89110707803992,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},667,true,NORMAL,3,NA,Symbol Search,0381ab5b-b54e-4af3-a1b9-af3a753fa085,ios,NA,,1,652,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:09,59.900166389351085,symbolsearch,Symbol Search,1,"{leftcorrect:0,startdelay:1000,questiontextdisplaystyle:2,lureperc:25,matchpairstop:3,trialtype:5,feedback:0,script:symbolsearch,lure:0,leftcorrectperc:50,trialnum:14}",0,59.900166389351085,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1721,true,NORMAL,4,NA,Symbol Search,db665901-2935-4352-872f-d4b943cb5eb3,ios,NA,,1,1702,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:11,59.81391227292866,symbolsearch,Symbol Search,1,"{questiontextdisplaystyle:2,leftcorrectperc:50,leftcorrect:1,lure:0,lureperc:25,startdelay:1000,matchpairstop:3,script:symbolsearch,trialnum:14,feedback:0,trialtype:5}",1,59.81391227292866,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},16,true,NORMAL,5,NA,Symbol Search,09d9a5f4-e978-459c-b7eb-8db28a88c97a,ios,NA,,1,2,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:12,59.67450271247739,symbolsearch,Symbol Search,1,"{questiontextdisplaystyle:2,trialtype:5,feedback:0,leftcorrect:1,leftcorrectperc:50,trialnum:14,script:symbolsearch,matchpairstop:3,lureperc:25,startdelay:1000,lure:0}",1,59.67450271247739,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},383,true,NORMAL,6,NA,Symbol Search,df5c74d2-5220-494b-9138-727776d5ff44,ios,NA,,1,369,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:13,59.847660500544066,symbolsearch,Symbol Search,1,"{trialtype:5,leftcorrectperc:50,leftcorrect:0,lureperc:25,feedback:0,startdelay:1000,matchpairstop:3,script:symbolsearch,trialnum:14,questiontextdisplaystyle:2,lure:0}",0,59.847660500544066,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},749,true,NORMAL,7,NA,Symbol Search,12424b64-c0a1-4537-a0cd-3d867d93c5ed,ios,NA,,1,734,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:14,59.8755832037325,symbolsearch,Symbol Search,1,"{feedback:0,leftcorrectperc:50,lure:0,questiontextdisplaystyle:2,leftcorrect:0,startdelay:1000,matchpairstop:3,script:symbolsearch,trialnum:14,lureperc:25,trialtype:5}",0,59.8755832037325,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},3501,true,LURE,8,NA,Symbol Search,d0d6197e-672e-4e94-939d-519ce7f3698c,ios,NA,,1,3487,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:18,59.97521685254027,symbolsearch,Symbol Search,1,"{matchpairstop:3,questiontextdisplaystyle:2,trialtype:5,lureperc:25,script:symbolsearch,leftcorrect:0,feedback:0,leftcorrectperc:50,trialnum:14,lure:1,startdelay:1000}",0,59.97521685254027,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},2533,true,NORMAL,9,NA,Symbol Search,45b092ac-1bcb-4027-a31e-b1a861470b28,ios,NA,,1,2518,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:21,59.9543825350277,symbolsearch,Symbol Search,1,"{trialtype:5,trialnum:14,leftcorrectperc:50,questiontextdisplaystyle:2,leftcorrect:1,startdelay:1000,matchpairstop:3,script:symbolsearch,lureperc:25,feedback:0,lure:0}",1,59.9543825350277,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1634,true,NORMAL,10,NA,Symbol Search,c2b1dfb1-a7e3-4d7d-844b-bb86ff1a5a35,ios,NA,,1,1618,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:23,59.935454126325496,symbolsearch,Symbol Search,1,"{matchpairstop:3,trialtype:5,trialnum:14,leftcorrect:1,leftcorrectperc:50,feedback:0,script:symbolsearch,questiontextdisplaystyle:2,lureperc:25,startdelay:1000,lure:0}",1,59.935454126325496,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},1101,true,NORMAL,11,NA,Symbol Search,fcc7897c-b81b-45dc-824f-20ba1d0dcc5c,ios,NA,,1,1085,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:25,59.9388379204893,symbolsearch,Symbol Search,1,"{questiontextdisplaystyle:2,trialtype:5,script:symbolsearch,leftcorrect:0,feedback:0,matchpairstop:3,trialnum:14,leftcorrectperc:50,lureperc:25,startdelay:1000,lure:0}",0,59.9388379204893,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",1,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},350,true,LURE,12,NA,Symbol Search,775b3ecf-e9e9-4231-bb88-32c3613176ac,ios,NA,,1,337,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:26,59.81941309255079,symbolsearch,Symbol Search,1,"{matchpairstop:3,script:symbolsearch,trialnum:14,questiontextdisplaystyle:2,leftcorrectperc:50,leftcorrect:1,trialtype:5,feedback:0,lureperc:25,startdelay:1000,lure:1}",1,59.81941309255079,a0eb2689407c9fb4d7263465ef915fe0
31C17517-8566-4D65-91A6-A074DAE82418,symbolsearch,sohs-ff5yv,N/A,N/A,2022-01-19 14:22:08,2022-01-19 14:22:07,[,TRUE,0,"{GColor.js:3f152bebb4545bcef5d255a594dc52e2,Tools.js:ca63e8aeadad3fb000f03128ed0b5770,GImage.js:8a31b421f899c53c1d76057f7aa35dc3,symbolsearch_symbol.js:ace6991f318b4566099b0b201970b80f,GButton.js:a4b2cda308803649f182677b95c3c86a,GImage_Create.js:be4c9c66e36ca18ce3f2a33abc980330,GMap.js:6f664b3e3d5cef53b028ecbddde836b6,Trial.js:ea19a3a882352e7a689d3cd43831bd2d,KTrigger.js:31a7f1594d1a91d6647bceb8dd933173,GBox.js:9c44756dbeb2733973b0bc3ec7784187,KPosition.js:a07b31f37c9cb1fa49a6b47bff376522,symbolsearch.js:8895cd92b34fb716b3de2a66ba1b5dc5,GList.js:48afd19d16e1f6eb786bf1d1d62f50a7,GameEngine.js:61fa031fc10c8d55d04ff952c4d14db9,Entity.js:c946612f44aee711daf56d2e00ab0b20,ErrorMan.js:539cd2c30aa2b5609ee615a040cdbca6,GameParams.js:490f208599f26a512a0603d6feb03909,iosScriptHelper.js:3c70f9d2aa7011e89f530fb689aae7e3,Sprite.js:cd811fc36d62ac5077fddf578c118bcf,KAlpha.js:fdac535470841697614a578b451f6d35,KTime.js:875c9b3225ef5e83b5e6e0ba905a448b,GameRunner.js:3b9eb2c089c515d04038c8908c65a664}",0,0,{symbols.png:7961fd8cb80b8dc244c50f826f85496d},400,true,NORMAL,13,NA,Symbol Search,5e59476a-7919-48b8-8299-3d111288743b,ios,NA,,1,387,gamescript,06021cf1-7d50-4f6c-af90-4c9294e73855,2022/01/19 14:16:27,59.95717344753747,symbolsearch,Symbol Search,1,"{feedback:0,leftcorrectperc:50,trialtype:5,trialnum:14,leftcorrect:1,startdelay:1000,matchpairstop:3,script:symbolsearch,lureperc:25,lure:0,questiontextdisplaystyle:2}",1,59.95717344753747,a0eb2689407c9fb4d7263465ef915fe0
